id,område,route,kontekst,type,nuværende_tekst,status,problemkategori,bemærkning,forslag,prioritet,fil,linje,dynamisk
GED-1267,Guides (redaktionelt),/guides/roedbede,Sektion: Høst før rødderne bliver grove,guide,"Rødbeder kan trækkes, så snart de har en brugbar størrelse. Små og mellemstore rødder er typisk mest møre, mens meget store rødder kan blive grovere.

Løsn jorden først, hvis rødderne sidder fast, så du ikke river toppen af.",ikke_vurderet,OK,,,,content/guides/roedbede.md,45,nej
GED-1268,Guides (redaktionelt),/guides/roedbede,Sektion: Former og farver varierer meget,guide,"Rødbede er ikke kun rund og mørkerød. Sorter kan være aflange, stribede eller have andre farver, og formen påvirker blandt andet pladsbehov og anvendelse.

Det er derfor sortsguiden, der skal forklare forskellen mellem eksempelvis Detroit 2, Chioggia og Cylindra.",ikke_vurderet,OK,,,,content/guides/roedbede.md,51,nej
GED-1269,Guides (redaktionelt),/guides/roedbede,Sektion: Gem de sene rødder,guide,"Sunde rødder fra de senere hold kan gemmes til vinterbrug. Sortér beskadigede rødder fra og brug dem først.

Fjern toppen før længere opbevaring, men undgå at skære ind i selve roden.",ikke_vurderet,OK,,,,content/guides/roedbede.md,57,nej
GED-1270,Guides (redaktionelt),/guides/roellike,(patch uden sektion-match) Frontmatter: tags,guide,toerketalende,auto-flagget,STAVEFEJL,"Translitteration af 'tørketålende' skal være 'toerketaalende' — 'talende' ændrer betydning; samme fejl i sankthansurt.md (rosmarin/salvie/timian bruger korrekt 'toerketolerant')",toerketaalende (eller ensret til toerketolerant),P2,content/guides/roellike.md,0,nej
GED-1271,Guides (redaktionelt),/guides/roellike,Frontmatter: summary (guidekort/hero),guide,"Solstærk staude med flade blomsterskærme og fint løv, velegnet til tørre bede, afskæring og bestøvervenlige plantninger.",ikke_vurderet,OK,,,,content/guides/roellike.md,7,nej
GED-1272,Guides (redaktionelt),/guides/roellike,Sektion: Flade skærme og let løv,guide,"Røllike danner flade eller let hvælvede blomsterstande over fintdelte, aromatiske blade. Farverne spænder fra hvid og gul til rosa, rød og terrakotta.

Blomsterformen giver en nyttig kontrast til spir, kugler og store margeritblomster.",ikke_vurderet,OK,,,,content/guides/roellike.md,14,nej
GED-1273,Guides (redaktionelt),/guides/roellike,Sektion: Fuld sol giver stærke stængler,guide,"Røllike trives bedst i sol. I skygge bliver planterne ofte løse og blomstrer mindre.

Den passer naturligt i tørre staudebede, prærieplantninger og grusede områder.",ikke_vurderet,OK,,,,content/guides/roellike.md,20,nej
GED-1274,Guides (redaktionelt),/guides/roellike,Sektion: Mager jord er ofte en fordel,guide,"Jorden skal være veldrænet og behøver ikke være særlig næringsrig. For meget gødning og vand kan give høje, bløde stængler, som vælter.

Tung vintervåd jord er mere problematisk end almindelig sommertørke.",ikke_vurderet,OK,,,,content/guides/roellike.md,26,nej
GED-1275,Guides (redaktionelt),/guides/roellike,Sektion: Vand ved etablering,guide,"Nyplantede rølliker vandes regelmæssigt den første sæson. Når rødderne er etableret, klarer de tørre perioder godt.

Krukker kræver mere vand, men må stadig have effektivt afløb.",ikke_vurderet,OK,,,,content/guides/roellike.md,32,nej
GED-1276,Guides (redaktionelt),/guides/roellike,Sektion: Fjern visne blomster efter behov,guide,"Afklipning af visne blomster kan forlænge sæsonen og holde planten pæn. Til tørrede buketter høstes blomsterstandene, når de er fuldt udviklede.

Nogle hoveder kan blive stående som vinterstruktur.",ikke_vurderet,OK,,,,content/guides/roellike.md,38,nej
GED-1277,Guides (redaktionelt),/guides/roellike,Sektion: Del brede bestande,guide,"Røllike kan brede sig med underjordiske skud og danne store flader. Del planten i foråret eller efteråret, hvis den bliver for dominerende eller blomstrer svagere.

Genplant kun de kraftigste dele.",ikke_vurderet,OK,,,,content/guides/roellike.md,44,nej
GED-1278,Guides (redaktionelt),/guides/roellike,Sektion: Hold den opret med de rette forhold,guide,"Væltning skyldes ofte for lidt lys eller for rig jord. Støtte kan bruges midlertidigt, men en bedre placering løser normalt problemet mere elegant.

Bladlus kan forekomme på nye skud, men planten er generelt robust.",ikke_vurderet,OK,,,,content/guides/roellike.md,50,nej
GED-1279,Guides (redaktionelt),/guides/roellike,Sektion: Farven ændrer sig gennem blomstringen,guide,"Sortsguiden bør beskrive højde, blomsterfarve, farvens holdbarhed, vækstkraft og tendens til at brede sig.

Mange sorter falmer smukt, mens andre bare bliver beige. Det er ikke helt den samme designstrategi.",ikke_vurderet,OK,,,,content/guides/roellike.md,56,nej
GED-1280,Guides (redaktionelt),/guides/roerhvene,Frontmatter: summary (guidekort/hero),guide,"Opret og tidligt voksende prydgræs med smalle tuer og lodrette aks, velegnet til struktur, gentagelse og let afskærmning.",ikke_vurderet,OK,,,,content/guides/roerhvene.md,7,nej
GED-1281,Guides (redaktionelt),/guides/roerhvene,Sektion: Et af de mest lodrette prydgræsser,guide,"Calamagrostis × acutiflora danner en forholdsvis smal tue og sender stive, oprette blomsterstængler op over bladene. Det giver et tydeligt lodret udtryk uden samme brede volumen som mange Miscanthus-sorter.

Den er derfor nyttig i smalle bede, gentagne plantninger og som let skærm.",ikke_vurderet,OK,,,,content/guides/roerhvene.md,14,nej
GED-1282,Guides (redaktionelt),/guides/roerhvene,Sektion: Et kølig-sæson-græs,guide,"Rørhvene starter væksten tidligt om foråret. Det adskiller den fra varme-sæson-græsser som Miscanthus og Panicum, som vågner senere.

Det betyder også, at den gamle top skal fjernes i god tid, så de nye skud ikke bliver klippet over.",ikke_vurderet,OK,,,,content/guides/roerhvene.md,20,nej
GED-1283,Guides (redaktionelt),/guides/roerhvene,Sektion: Sol eller let skygge,guide,"Planten klarer fuld sol og let skygge. Den trives bedst i en almindelig, humusrig og veldrænet jord med rimelig fugtighed.

Meget tør, mager jord og dyb skygge giver dårligere vækst.",ikke_vurderet,OK,,,,content/guides/roerhvene.md,26,nej
GED-1284,Guides (redaktionelt),/guides/roerhvene,Sektion: Aksene ændrer karakter gennem sæsonen,guide,"Blomsterstandene starter forholdsvis tætte og ændrer gradvist farve og tekstur, efterhånden som de tørrer. De kan stå oprejst langt ind i vinteren.

Det er netop denne lange strukturperiode, der gør planten værdifuld efter blomstring.",ikke_vurderet,OK,,,,content/guides/roerhvene.md,32,nej
GED-1285,Guides (redaktionelt),/guides/roerhvene,Sektion: Skær ned tidligt,guide,"Klip den tørre top ned i sen vinter, før den tidlige forårsvækst er blevet høj. Venter du for længe, ligger de nye grønne blade skjult inde mellem de gamle strå.

Det er en af de vigtigste forskelle fra de senere voksende prydgræsser.",ikke_vurderet,OK,,,,content/guides/roerhvene.md,38,nej
GED-1286,Guides (redaktionelt),/guides/roerhvene,Sektion: Del i foråret,guide,"Hvis tuen bliver for stor eller mindre vital i midten, kan den deles om foråret. Genplant stærke yderstykker og kassér meget trætte dele.

Deling er også den sikre måde at bevare en navngiven sort på.",ikke_vurderet,OK,,,,content/guides/roerhvene.md,44,nej
GED-1287,Guides (redaktionelt),/guides/roerhvene,Sektion: Den vælter mindre end mange høje græsser,guide,"De oprette blomsterstængler er generelt stabile, men meget udsatte voksesteder kan stadig flade vinteraksene ud.

Placér planten, så dens lodrette form kan ses, frem for at gemme den midt i højere, mere kraftige stauder.",ikke_vurderet,OK,,,,content/guides/roerhvene.md,50,nej
GED-1288,Guides (redaktionelt),/guides/roerhvene,Sektion: Typiske problemer,guide,"Rørhvene er normalt problemfri. Rust kan forekomme på bladene, men alvorlige skadedyrsproblemer er usædvanlige.

Den hyppigste fejl er at plante den i dyb skygge eller meget tør jord og derefter undre sig over, hvorfor den ser ud som en dårlig kost.",ikke_vurderet,OK,,,,content/guides/roerhvene.md,56,nej
GED-1289,Guides (redaktionelt),/guides/rose,Frontmatter: summary (guidekort/hero),guide,Artsguide til roser med fælles dyrkningsprincipper og introduktion til de vigtigste rosetyper.,ikke_vurderet,OK,,,,content/guides/rose.md,7,nej
GED-1290,Guides (redaktionelt),/guides/rose,"Sektion: Én art, mange typer",guide,"Denne artsguide samler roser som art. Buketroser, storblomstrede roser, buskroser, klatreroser, bunddækkeroser og historiske roser behandles som typer under arten og senere som sortsguides.",auto-flagget,UKLAR_UX_COPY+FAGLIGT_TJEK_NØDVENDIGT,"[UKLAR_UX_COPY] Intern produkt-roadmap-formulering ('senere som sortsguides') i læsertekst — citat: ""behandles som typer under arten og senere som sortsguides"" | [FAGLIGT_TJEK_NØDVENDIGT] Rosa er en slægt med mange arter — 'én art' er botanisk misvisende, selv i appens brugerrettede lag; tjek om det er et bevidst forenklingsvalg — citat: ""Denne artsguide samler roser som art.""","Fx 'Én plante, mange typer' eller 'Én slægt, mange typer'",P2,content/guides/rose.md,14,nej
GED-1291,Guides (redaktionelt),/guides/rose,Sektion: Placering,guide,"Plant roser i fuld sol med god luftcirkulation og veldrænet, næringsrig jord.",ikke_vurderet,OK,,,,content/guides/rose.md,18,nej
GED-1292,Guides (redaktionelt),/guides/rose,Sektion: Plantning,guide,Plant i løs jord med kompost og følg producentens anbefaling for podestedets placering.,ikke_vurderet,OK,,,,content/guides/rose.md,22,nej
GED-1293,Guides (redaktionelt),/guides/rose,Sektion: Vanding,guide,Vand dybt og sjældnere frem for lidt og ofte.,ikke_vurderet,OK,,,,content/guides/rose.md,26,nej
GED-1294,Guides (redaktionelt),/guides/rose,Sektion: Gødning,guide,Tilfør organisk materiale og rosegødning i vækstsæsonen.,ikke_vurderet,OK,,,,content/guides/rose.md,30,nej
GED-1295,Guides (redaktionelt),/guides/rose,Sektion: Beskæring,guide,"Principperne er fælles, men beskæring afhænger af rosetypen.",ikke_vurderet,OK,,,,content/guides/rose.md,34,nej
GED-1296,Guides (redaktionelt),/guides/rose,Sektion: Sygdomme,guide,"Hold øje med meldug, rust og stråleplet. Sund vækst og luft er bedre end endnu en magisk flaske fra havecenteret.",ikke_vurderet,OK,,,,content/guides/rose.md,38,nej
GED-1297,Guides (redaktionelt),/guides/rose,Sektion: Sortsguider,guide,"Sortsguider bør beskrive type, duft, blomstring, remontering, højde, sundhed og hårdførhed.",ikke_vurderet,OK,,,,content/guides/rose.md,42,nej
GED-1298,Guides (redaktionelt),/guides/rosmarin,Frontmatter: summary (guidekort/hero),guide,"Stedsegrøn middelhavsurte med aromatiske nåleformede blade, som vil stå varmt, solrigt og veldrænet.",auto-flagget,GRAMMATIK,"[GRAMMATIK] Grundformen er 'urt' — 'middelhavsurte' er en ukorrekt bøjning i ubestemt ental (samme fejl i timian.md) — citat: ""Stedsegrøn middelhavsurte med aromatiske nåleformede blade""",Stedsegrøn middelhavsurt,P1,content/guides/rosmarin.md,7,nej
GED-1299,Guides (redaktionelt),/guides/rosmarin,"Sektion: Rosmarin er en lille busk, ikke en blød sommerurt",guide,"Rosmarin danner vedagtige, stedsegrønne grene og kan stå i haven i mange år. Den vil have sol, varme og jord, hvor vinterregn ikke bliver stående omkring rødderne.

I udsatte eller kolde haver kan en krukke gøre det lettere at flytte planten til et mere beskyttet sted om vinteren.",ikke_vurderet,OK,,,,content/guides/rosmarin.md,14,nej
GED-1300,Guides (redaktionelt),/guides/rosmarin,Sektion: Dræn er vigtigere end rig jord,guide,"Rosmarin trives fint i forholdsvis mager jord, så længe den er veldrænet. Meget våd vinterjord er en større risiko end moderat tørke.

Krukker bør have fri afløb, og planten må ikke stå permanent i vand i en underskål.",auto-flagget,GRAMMATIK,"[GRAMMATIK] 'Afløb' er intetkøn — citat: ""Krukker bør have fri afløb""",Krukker bør have frit afløb,P1,content/guides/rosmarin.md,20,nej
GED-1301,Guides (redaktionelt),/guides/rosmarin,"Sektion: Vand nye planter, men forkæl ikke etablerede",guide,"Nyplantet rosmarin skal vandes gennem etableringen. Når rødderne er godt udviklede, tåler planten længere tørre perioder.

Krukkeplanter er mere afhængige af dig, fordi rodklumpen er begrænset og kan tørre helt ud.",ikke_vurderet,OK,,,,content/guides/rosmarin.md,26,nej
GED-1302,Guides (redaktionelt),/guides/rosmarin,"Sektion: Klip hvert år, men ikke ned i gammelt bart ved",guide,"Let beskæring efter blomstring eller i vækstsæsonen holder planten tæt og forgrenet. Høst af unge skud fungerer samtidig som løbende formklipning.

Undgå hård beskæring langt tilbage i bladløse, gamle grene. Rosmarin skyder ikke altid pålideligt fra gammelt ved.",ikke_vurderet,OK,,,,content/guides/rosmarin.md,32,nej
GED-1303,Guides (redaktionelt),/guides/rosmarin,Sektion: Høst hele året,guide,"Da planten er stedsegrøn, kan små skud høstes gennem året. Den friskeste nye vækst er blødere, mens ældre blade har en kraftigere struktur.

Klip spidser frem for at plukke alle blade af en gren. Det giver en pænere plante og flere nye sideskud.",ikke_vurderet,OK,,,,content/guides/rosmarin.md,38,nej
GED-1304,Guides (redaktionelt),/guides/rosmarin,Sektion: Vinteren tester placeringen,guide,"Kulde kombineret med våd jord og vind er hårdere for rosmarin end tør frost alene. En lun placering med dræn forbedrer overvintringen markant.

Planter i krukker kan flyttes i læ, men bør stadig stå lyst og køligt frem for varmt og mørkt.",ikke_vurderet,OK,,,,content/guides/rosmarin.md,44,nej
GED-1305,Guides (redaktionelt),/guides/rosmarin,Sektion: Typiske problemer,guide,"Rodproblemer efter vandmætning er mere almindelige end mangel på gødning. Rosmarinbiller og spindemider kan også forekomme.

En plante, der bliver ranglet og bar, er ofte lettere at erstatte med en stikling end at beskære voldsomt tilbage.",ikke_vurderet,OK,,,,content/guides/rosmarin.md,50,nej
GED-1306,Guides (redaktionelt),/guides/rucola,Frontmatter: summary (guidekort/hero),guide,"Pebret bladgrønt, der findes som hurtig enårig salatrucola og mere flerårig, kraftigt smagende vild rucola.",ikke_vurderet,OK,,,,content/guides/rucola.md,7,nej
GED-1307,Guides (redaktionelt),/guides/rucola,"Sektion: To planter, som køkkenet kalder rucola",guide,"Rucola er et brugerrettet navn, der især dækker to forskellige planter: salatrucola og vild rucola. De kan bruges på samme måde i køkkenet, men de har forskellig livscyklus og smagsstyrke.

:::fact{variant=""comparison"" title=""Salatrucola eller vild rucola?""}
### Salatrucola
- hurtig og typisk enårig
- bredere, mildere blade
- oplagt til gentagne små såninger

### Vild rucola
- flerårig under passende forhold
- smallere, mere fligede blade
- kraftigere, mere pebret smag
:::",ikke_vurderet,OK,,,,content/guides/rucola.md,14,nej
GED-1308,Guides (redaktionelt),/guides/rucola,Sektion: Så lidt og ofte,guide,"Begge typer kan dyrkes fra frø, og små gentagne såninger giver bedre kontinuitet end én massiv række, der bliver gammel samtidig.

Salatrucola er særligt hurtig og egner sig til at udfylde små huller mellem langsommere afgrøder.",ikke_vurderet,OK,,,,content/guides/rucola.md,30,nej
GED-1309,Guides (redaktionelt),/guides/rucola,Sektion: Køligt vejr giver de bedste blade,guide,"Rucola trives godt i forår og efterår. Højsommervarme og tørke får især salatrucola til hurtigt at gå i blomst og giver ofte stærkere, grovere blade.

Let skygge midt på dagen kan være nyttigt i varme perioder.",ikke_vurderet,OK,,,,content/guides/rucola.md,36,nej
GED-1310,Guides (redaktionelt),/guides/rucola,Sektion: Hold jorden fugtig,guide,"Jævn fugt hjælper planterne med at holde bladene bløde og væksten hurtig. Vand i tørke, især når rucola dyrkes tæt til babyblade.

Undgå samtidig konstant vandmættet jord.",ikke_vurderet,OK,,,,content/guides/rucola.md,42,nej
GED-1311,Guides (redaktionelt),/guides/rucola,Sektion: Høst som cut-and-come-again,guide,"Pluk enkelte blade eller klip et helt hold over vækstpunktet og lad planterne skyde igen. Høst unge blade for mildere smag.

Når blomsterstænglerne udvikles, kan du enten lade planten blomstre eller erstatte den med et nyt hold.",ikke_vurderet,OK,,,,content/guides/rucola.md,48,nej
GED-1312,Guides (redaktionelt),/guides/rucola,Sektion: Jordlopper elsker også rucola,guide,"Små runde huller i bladene skyldes ofte jordlopper. Unge planter kan beskyttes med fint net, og hurtig, jævn vækst gør skaderne mindre ødelæggende.

Snegle kan også tage småplanter.",ikke_vurderet,OK,,,,content/guides/rucola.md,54,nej
